,Name,huc4
119,216_070R,0903
120,216_071L,0701
120,216_071L,0401
120,216_071L,0903
121,216_071R,0701
121,216_071R,0401
121,216_071R,0903
122,216_072L,0703
122,216_072L,0701
122,216_072L,0401
123,216_072R,0703
123,216_072R,0701
123,216_072R,0401
124,216_073L,0703
124,216_073L,0401
125,216_073R,0703
125,216_073R,0701
126,216_074L,0705
126,216_074L,0703
127,216_074R,0703
127,216_074R,0701
128,216_075L,0704
128,216_075L,0705
128,216_075L,0703
129,216_075R,0704
129,216_075R,0702
129,216_075R,0705
129,216_075R,0703
129,216_075R,0701
130,216_076L,0704
130,216_076L,0705
131,216_076R,0704
131,216_076R,0705
131,216_076R,0703
131,216_076R,0701
132,216_077L,0704
133,216_077R,0708
133,216_077R,0704
134,216_078L,0707
134,216_078L,0706
134,216_078L,0704
135,216_078R,0708
135,216_078R,0706
135,216_078R,0704
136,216_079L,0707
136,216_079L,0706
137,216_079R,0708
137,216_079R,0706
138,216_080L,0708
138,216_080L,0706
139,216_080R,0708
139,216_080R,0706
140,216_081L,0708
140,216_081L,0706
141,216_081R,0708
142,216_082L,0713
142,216_082L,0709
142,216_082L,0708
143,216_082R,0708
144,216_083L,0713
144,216_083L,0708
145,216_083R,0713
145,216_083R,0711
145,216_083R,0708
145,216_083R,0710
146,216_084L,0713
147,216_084R,0713
147,216_084R,0711
148,216_085L,0713
149,216_085R,0713
149,216_085R,0711
150,216_086L,0714
150,216_086L,0713
150,216_086L,1030
150,216_086L,0711
151,216_086R,0714
151,216_086R,0713
151,216_086R,1030
151,216_086R,0711
152,216_087L,0714
153,216_087R,0714
153,216_087R,1030
154,216_088L,0714
155,216_088R,0802
155,216_088R,1101
155,216_088R,0714
156,216_089L,0802
156,216_089L,0801
156,216_089L,0514
156,216_089L,0714
157,216_089R,0802
157,216_089R,1101
157,216_089R,0714
158,216_090L,0802
158,216_090L,0801
158,216_090L,0514
158,216_090L,0714
159,216_090R,0802
159,216_090R,1101
160,216_091L,0802
160,216_091L,0801
161,216_091R,0802
161,216_091R,0801
162,216_092L,0801
163,216_092R,0802
163,216_092R,0801
164,216_093L,0803
164,216_093L,0801
165,216_093R,0803
165,216_093R,0801
166,216_094L,0316
166,216_094L,0803
166,216_094L,0801
167,216_094R,0803
168,216_095L,0316
168,216_095L,0803
169,216_095R,0316
169,216_095R,0806
169,216_095R,0803
170,216_096L,0316
171,216_096R,0318
171,216_096R,0316
171,216_096R,0806
172,216_097L,0316
173,216_097R,0317
173,216_097R,0318
173,216_097R,0316
174,216_098L,0317
174,216_098L,0316
175,216_098R,0317
175,216_098R,0318
175,216_098R,0316
176,216_099L,0317
176,216_099L,0316
176,216_099L,0315
177,216_099R,0317
178,216_100L,0314
178,216_100L,0317
178,216_100L,0316
178,216_100L,0315
179,216_100R,0317
179,216_100R,0316
180,216_101L,0314
180,216_101L,0317
180,216_101L,0316
181,216_101R,0317
181,216_101R,0316
182,216_102L,0314
182,216_102L,0317
182,216_102L,0316
183,216_102R,0317
74,218_066L,1702
75,218_066R,1702
76,218_067L,1702
77,218_067R,1711
77,218_067R,1702
78,218_068L,1702
79,218_068R,1711
79,218_068R,1702
80,218_069L,1702
81,218_069R,1702
82,218_070L,1702
83,218_070R,1702
84,218_071L,1702
85,218_071R,1702
86,218_072L,1706
86,218_072L,1702
87,218_072R,1706
87,218_072R,1703
87,218_072R,1702
88,218_073L,1707
88,218_073L,1706
88,218_073L,1702
89,218_073R,1707
89,218_073R,1706
89,218_073R,1703
89,218_073R,1702
90,218_074L,1707
90,218_074L,1706
91,218_074R,1707
91,218_074R,1706
92,218_075L,1705
92,218_075L,1707
92,218_075L,1706
93,218_075R,1705
93,218_075R,1707
93,218_075R,1706
94,218_076L,1705
95,218_076R,1712
95,218_076R,1705
95,218_076R,1707
96,218_077L,1705
97,218_077R,1712
97,218_077R,1705
98,218_078L,1705
99,218_078R,1712
99,218_078R,1705
100,218_079L,1705
101,218_079R,1712
101,218_079R,1705
102,218_080L,1705
103,218_080R,1604
103,218_080R,1712
103,218_080R,1705
104,218_081L,1604
104,218_081L,1705
105,218_081R,1604
105,218_081R,1705
106,218_082L,1604
106,218_082L,1705
107,218_082R,1604
108,218_083L,1604
109,218_083R,1606
109,218_083R,1604
110,218_084L,1606
110,218_084L,1604
111,218_084R,1606
111,218_084R,1604
112,218_085L,1606
112,218_085L,1604
113,218_085R,1606
113,218_085R,1604
114,218_086L,1606
115,218_086R,1606
116,218_087L,1501
116,218_087L,1606
117,218_087R,1606
118,218_088L,1501
118,218_088L,1606
119,218_088R,1606
120,218_089L,1501
120,218_089L,1606
121,218_089R,1809
121,218_089R,1606
122,218_090L,1501
122,218_090L,1606
123,218_090R,1809
123,218_090R,1501
123,218_090R,1606
124,218_091L,1503
124,218_091L,1501
125,218_091R,1809
125,218_091R,1501
125,218_091R,1606
126,218_092L,1503
126,218_092L,1501
126,218_092L,1606
127,218_092R,1809
127,218_092R,1501
127,218_092R,1606
128,218_093L,1810
128,218_093L,1503
128,218_093L,1606
129,218_093R,1810
129,218_093R,1503
129,218_093R,1809
129,218_093R,1606
130,218_094L,1810
130,218_094L,1503
131,218_094R,1810
132,218_095L,1810
132,218_095L,1503
133,218_095R,1810
133,218_095R,1503
134,218_096L,1507
134,218_096L,1503
135,218_096R,1810
135,218_096R,1503
136,218_097L,1507
136,218_097L,1503
137,218_097R,1810
137,218_097R,1503
138,218_098L,1508
138,218_098L,1507
138,218_098L,1503
139,218_098R,1503
140,218_099L,1508
140,218_099L,1503
141,218_099R,1503
12,231_206L,0808
13,231_206R,0808
14,231_207L,0808
15,231_207R,0808
16,231_208L,0808
17,231_208R,0808
17,231_208R,0807
18,231_209L,0808
18,231_209L,0804
18,231_209L,1114
19,231_209R,0808
19,231_209R,0807
19,231_209R,0806
19,231_209R,0804
20,231_210L,0805
20,231_210L,0804
20,231_210L,1114
21,231_210R,0806
21,231_210R,0805
21,231_210R,0804
22,231_211L,0805
22,231_211L,0804
23,231_211R,0806
23,231_211R,0805
23,231_211R,0803
24,231_212L,0805
24,231_212L,0804
25,231_212R,0805
25,231_212R,0803
26,231_213L,0805
26,231_213L,0804
27,231_213R,0805
27,231_213R,0803
28,231_214L,0805
28,231_214L,0804
28,231_214L,1111
28,231_214L,0802
29,231_214R,0805
29,231_214R,0803
29,231_214R,0802
30,231_215L,0802
31,231_215R,0803
31,231_215R,0802
32,231_216L,0802
32,231_216L,1101
33,231_216R,0803
33,231_216R,0802
33,231_216R,0801
34,231_217L,0802
34,231_217L,1101
35,231_217R,0802
35,231_217R,0801
36,231_218L,0802
36,231_218L,1101
37,231_218R,0802
37,231_218R,1101
38,231_219L,0802
38,231_219L,1101
39,231_219R,0802
39,231_219R,1101
40,231_220L,0802
40,231_220L,1101
40,231_220L,0714
41,231_220R,0802
41,231_220R,0714
42,231_221L,0802
42,231_221L,1101
42,231_221L,0714
43,231_221R,0802
43,231_221R,0714
44,231_222L,0714
44,231_222L,1030
44,231_222L,0711
45,231_222R,0714
46,231_223L,0714
46,231_223L,0713
46,231_223L,1030
46,231_223L,0711
47,231_223R,0714
47,231_223R,0713
48,231_224L,0713
49,231_224R,0714
49,231_224R,0713
50,231_225L,0713
51,231_225R,0713
52,231_226L,0713
53,231_226R,0713
54,231_227L,0713
54,231_227L,0709
54,231_227L,0708
55,231_227R,0713
55,231_227R,0712
56,231_228L,0713
56,231_228L,0712
56,231_228L,0709
56,231_228L,0706
57,231_228R,0713
57,231_228R,0712
57,231_228R,0709
58,231_229L,0709
59,231_229R,0712
59,231_229R,0709
60,231_230L,0709
61,231_230R,0712
61,231_230R,0709
61,231_230R,0404
62,231_231L,0709
62,231_231L,0404
62,231_231L,0707
62,231_231L,0403
63,231_231R,0712
63,231_231R,0709
63,231_231R,0404
63,231_231R,0403
64,231_232L,0403
65,231_232R,0404
65,231_232R,0403
66,231_233L,0403
67,231_233R,0403
68,231_234L,0403
69,231_234R,0403
70,231_235L,0403
71,231_235R,0403
72,231_236L,0403
72,231_236L,0402
73,231_236R,0403
73,231_236R,0402
74,231_237L,0403
74,231_237L,0402
75,231_237R,0403
75,231_237R,0402
76,231_238L,0402
79,231_239R,0417
80,231_240L,0417
81,231_240R,0417
82,231_241L,0417
82,231_241L,0433
83,231_241R,0417
84,231_242L,0417
84,231_242L,0433
85,231_242R,0417
86,231_243L,0433
1,233_211R,1807
2,233_212L,1807
3,233_212R,1807
4,233_213L,1807
5,233_213R,1807
5,233_213R,1810
6,233_214L,1807
6,233_214L,1809
7,233_214R,1807
7,233_214R,1810
7,233_214R,1809
8,233_215L,1807
8,233_215L,1810
8,233_215L,1809
9,233_215R,1807
9,233_215R,1810
9,233_215R,1809
10,233_216L,1809
11,233_216R,1810
11,233_216R,1809
12,233_217L,1809
13,233_217R,1809
14,233_218L,1809
15,233_218R,1809
15,233_218R,1606
16,233_219L,1809
16,233_219L,1606
17,233_219R,1809
17,233_219R,1606
18,233_220L,1809
18,233_220L,1606
19,233_220R,1809
19,233_220R,1606
20,233_221L,1606
21,233_221R,1606
22,233_222L,1606
23,233_222R,1501
23,233_222R,1606
24,233_223L,1606
25,233_223R,1501
25,233_223R,1606
26,233_224L,1606
26,233_224L,1604
27,233_224R,1501
27,233_224R,1606
28,233_225L,1606
28,233_225L,1604
29,233_225R,1606
30,233_226L,1606
30,233_226L,1604
31,233_226R,1606
31,233_226R,1604
32,233_227L,1604
32,233_227L,1704
32,233_227L,1705
33,233_227R,1606
33,233_227R,1602
33,233_227R,1604
33,233_227R,1704
34,233_228L,1604
34,233_228L,1704
34,233_228L,1705
35,233_228R,1602
35,233_228R,1704
36,233_229L,1704
36,233_229L,1705
37,233_229R,1704
38,233_230L,1704
38,233_230L,1705
39,233_230R,1704
40,233_231L,1704
40,233_231L,1705
40,233_231L,1706
41,233_231R,1704
42,233_232L,1704
42,233_232L,1705
42,233_232L,1706
43,233_232R,1704
43,233_232R,1706
44,233_233L,1706
45,233_233R,1704
45,233_233R,1002
45,233_233R,1706
46,233_234L,1002
46,233_234L,1706
46,233_234L,1701
47,233_234R,1002
47,233_234R,1706
48,233_235L,1002
48,233_235L,1706
48,233_235L,1701
49,233_235R,1002
49,233_235R,1701
50,233_236L,1701
51,233_236R,1002
51,233_236R,1701
52,233_237L,1701
53,233_237R,1003
53,233_237R,1701
54,233_238L,1003
54,233_238L,1701
55,233_238R,1003
55,233_238R,1701
56,233_239L,1003
56,233_239L,1701
57,233_239R,1003
58,233_240L,1003
58,233_240L,1701
58,233_240L,1005
59,233_240R,1003
60,233_241L,1003
60,233_241L,1005
60,233_241L,0904
61,233_241R,1003
61,233_241R,1005
62,233_242L,1005
62,233_242L,0904
63,233_242R,1005
100,242_070L,0101
102,242_071L,0101
103,242_071R,0101
104,242_072L,0101
105,242_072R,0431
105,242_072R,0101
106,242_073L,0102
106,242_073L,0101
107,242_073R,0103
107,242_073R,0102
107,242_073R,0431
107,242_073R,0101
108,242_074L,0102
109,242_074R,0103
109,242_074R,0102
110,242_075L,0105
110,242_075L,0102
111,242_075R,0103
111,242_075R,0102
112,242_076L,0105
112,242_076L,0102
113,242_076R,0105
113,242_076R,0103
113,242_076R,0102
114,242_077L,0105
115,242_077R,0105
99,244_066R,0902
100,244_067L,0902
101,244_067R,0902
102,244_068L,0902
102,244_068L,0903
103,244_068R,0902
104,244_069L,0902
104,244_069L,0903
105,244_069R,0902
106,244_070L,0902
106,244_070L,0903
107,244_070R,0902
108,244_071L,0701
108,244_071L,0902
109,244_071R,0902
110,244_072L,0701
110,244_072L,0902
111,244_072R,0701
111,244_072R,0902
112,244_073L,0701
112,244_073L,0902
113,244_073R,0702
113,244_073R,0701
113,244_073R,0902
114,244_074L,0701
115,244_074R,0702
115,244_074R,0701
115,244_074R,0902
116,244_075L,0701
117,244_075R,0702
117,244_075R,0701
118,244_076L,0702
118,244_076L,0701
119,244_076R,0702
119,244_076R,0701
120,244_077L,0704
120,244_077L,0702
121,244_077R,0710
121,244_077R,1023
121,244_077R,0702
122,244_078L,0708
122,244_078L,0710
122,244_078L,0702
123,244_078R,0710
123,244_078R,1023
123,244_078R,0702
124,244_079L,0708
124,244_079L,0710
125,244_079R,0710
125,244_079R,1023
126,244_080L,0708
126,244_080L,0710
127,244_080R,0708
127,244_080R,0710
128,244_081L,0708
128,244_081L,0710
129,244_081R,0708
129,244_081R,0710
130,244_082L,1028
130,244_082L,0708
130,244_082L,0710
131,244_082R,1028
131,244_082R,0710
132,244_083L,0711
132,244_083L,1028
132,244_083L,0710
133,244_083R,1028
133,244_083R,0710
134,244_084L,0711
134,244_084L,1028
135,244_084R,1028
136,244_085L,0711
136,244_085L,1028
137,244_085R,1030
137,244_085R,1028
138,244_086L,1030
138,244_086L,0711
138,244_086L,1028
139,244_086R,1030
139,244_086R,1028
140,244_087L,1029
140,244_087L,1030
141,244_087R,1029
141,244_087R,1030
142,244_088L,0714
142,244_088L,1029
143,244_088R,1029
144,244_089L,1101
144,244_089L,0714
144,244_089L,1029
145,244_089R,1101
145,244_089R,1029
146,244_090L,1101
146,244_090L,1029
147,244_090R,1101
148,244_091L,1101
149,244_091R,1101
150,244_092L,0802
150,244_092L,1101
151,244_092R,1111
151,244_092R,0802
151,244_092R,1101
152,244_093L,0802
152,244_093L,1101
153,244_093R,1111
153,244_093R,0802
153,244_093R,1101
154,244_094L,0802
155,244_094R,0804
155,244_094R,1111
155,244_094R,0802
156,244_095L,0805
156,244_095L,0803
156,244_095L,0802
157,244_095R,0805
157,244_095R,0804
157,244_095R,0802
158,244_096L,0805
158,244_096L,0803
159,244_096R,0805
159,244_096R,0804
160,244_097L,0806
160,244_097L,0805
160,244_097L,0803
161,244_097R,0805
161,244_097R,0804
161,244_097R,0803
162,244_098L,0318
162,244_098L,0806
162,244_098L,0805
162,244_098L,0803
163,244_098R,0806
163,244_098R,0805
163,244_098R,0804
163,244_098R,0803
164,244_099L,0807
164,244_099L,0318
164,244_099L,0806
165,244_099R,0806
165,244_099R,0805
165,244_099R,0804
166,244_100L,0809
166,244_100L,0807
166,244_100L,0318
166,244_100L,0806
167,244_100R,0807
167,244_100R,0806
168,244_101L,0809
168,244_101L,0807
168,244_101L,0318
169,244_101R,0809
169,244_101R,0807
170,244_102L,0809
170,244_102L,0807
171,244_102R,0809
171,244_102R,0808
171,244_102R,0807
172,244_103L,0809
173,244_103R,0809
174,244_104L,0809
175,244_104R,0809
82,246_068L,1711
83,246_068R,1711
84,246_069L,1711
85,246_069R,1711
86,246_070L,1711
86,246_070L,1702
87,246_070R,1711
88,246_071L,1703
88,246_071L,1711
88,246_071L,1702
89,246_071R,1711
90,246_072L,1708
90,246_072L,1703
90,246_072L,1711
91,246_072R,1708
91,246_072R,1703
91,246_072R,1711
92,246_073L,1707
92,246_073L,1703
93,246_073R,1707
93,246_073R,1708
93,246_073R,1703
94,246_074L,1707
94,246_074L,1703
95,246_074R,1707
96,246_075L,1707
97,246_075R,1707
98,246_076L,1707
99,246_076R,1707
100,246_077L,1712
100,246_077L,1707
101,246_077R,1712
101,246_077R,1707
102,246_078L,1712
102,246_078L,1707
103,246_078R,1712
103,246_078R,1707
104,246_079L,1712
105,246_079R,1712
106,246_080L,1604
106,246_080L,1712
107,246_080R,1802
107,246_080R,1712
108,246_081L,1604
108,246_081L,1712
109,246_081R,1802
109,246_081R,1604
109,246_081R,1808
109,246_081R,1712
110,246_082L,1604
111,246_082R,1802
111,246_082R,1604
111,246_082R,1808
112,246_083L,1605
112,246_083L,1604
113,246_083R,1605
113,246_083R,1604
113,246_083R,1808
114,246_084L,1605
114,246_084L,1604
115,246_084R,1605
115,246_084R,1604
115,246_084R,1808
116,246_085L,1606
116,246_085L,1605
116,246_085L,1604
117,246_085R,1605
117,246_085R,1604
118,246_086L,1606
118,246_086L,1605
119,246_086R,1606
119,246_086R,1605
120,246_087L,1606
120,246_087L,1605
121,246_087R,1809
121,246_087R,1606
121,246_087R,1605
122,246_088L,1809
122,246_088L,1606
123,246_088R,1809
123,246_088R,1804
123,246_088R,1606
123,246_088R,1605
124,246_089L,1809
124,246_089L,1606
125,246_089R,1803
125,246_089R,1809
125,246_089R,1804
126,246_090L,1809
127,246_090R,1803
127,246_090R,1809
128,246_091L,1809
129,246_091R,1803
129,246_091R,1809
130,246_092L,1809
131,246_092R,1803
131,246_092R,1809
132,246_093L,1809
133,246_093R,1803
133,246_093R,1809
134,246_094L,1807
134,246_094L,1810
134,246_094L,1809
135,246_094R,1807
135,246_094R,1809
136,246_095L,1807
136,246_095L,1810
136,246_095L,1809
137,246_095R,1807
138,246_096L,1807
138,246_096L,1810
139,246_096R,1807
140,246_097L,1807
140,246_097L,1810
141,246_097R,1807
142,246_098L,1807
143,246_098R,1807
20,259_205L,1204
20,259_205L,1207
20,259_205L,1209
22,259_206L,1204
23,259_206R,1204
24,259_207L,1204
24,259_207L,1202
24,259_207L,1203
25,259_207R,1204
25,259_207R,1202
25,259_207R,1201
25,259_207R,1203
26,259_208L,1204
26,259_208L,1202
26,259_208L,1203
27,259_208R,1202
27,259_208R,1201
28,259_209L,1202
28,259_209L,1203
29,259_209R,1202
29,259_209R,1201
30,259_210L,1202
30,259_210L,1201
31,259_210R,1202
31,259_210R,1201
32,259_211L,1202
32,259_211L,1201
32,259_211L,1114
33,259_211R,1201
33,259_211R,1114
34,259_212L,1201
34,259_212L,1114
35,259_212R,1114
36,259_213L,1114
37,259_213R,0804
37,259_213R,1114
38,259_214L,0804
38,259_214L,1114
39,259_214R,0804
39,259_214R,1114
40,259_215L,0804
40,259_215L,1114
40,259_215L,1111
41,259_215R,0804
42,259_216L,0804
42,259_216L,1111
43,259_216R,0804
43,259_216R,1111
44,259_217L,1111
44,259_217L,1101
45,259_217R,1111
45,259_217R,1101
46,259_218L,1101
47,259_218R,1101
48,259_219L,1101
48,259_219L,1107
48,259_219L,1029
49,259_219R,1101
50,259_220L,1101
50,259_220L,1029
51,259_220R,1101
51,259_220R,1029
52,259_221L,1029
53,259_221R,1029
54,259_222L,1029
54,259_222L,1030
55,259_222R,1029
55,259_222R,1030
56,259_223L,1030
56,259_223L,0711
56,259_223L,1028
57,259_223R,1030
57,259_223R,0711
58,259_224L,1030
58,259_224L,0711
58,259_224L,1028
59,259_224R,0711
60,259_225L,0711
60,259_225L,1028
61,259_225R,0711
62,259_226L,0711
62,259_226L,1028
62,259_226L,0708
62,259_226L,0710
63,259_226R,0713
63,259_226R,0711
63,259_226R,0708
63,259_226R,0710
64,259_227L,0708
64,259_227L,0710
65,259_227R,0708
66,259_228L,0708
67,259_228R,0708
67,259_228R,0706
68,259_229L,0708
68,259_229L,0706
69,259_229R,0708
69,259_229R,0706
70,259_230L,0707
70,259_230L,0708
70,259_230L,0706
71,259_230R,0709
71,259_230R,0707
71,259_230R,0706
72,259_231L,0707
72,259_231L,0706
72,259_231L,0704
73,259_231R,0707
73,259_231R,0706
73,259_231R,0704
74,259_232L,0706
74,259_232L,0704
75,259_232R,0707
75,259_232R,0704
76,259_233L,0704
76,259_233L,0705
77,259_233R,0707
77,259_233R,0704
78,259_234L,0707
78,259_234L,0704
78,259_234L,0705
79,259_234R,0707
79,259_234R,0704
79,259_234R,0705
80,259_235L,0707
80,259_235L,0705
81,259_235R,0707
81,259_235R,0705
82,259_236L,0402
82,259_236L,0705
82,259_236L,0401
83,259_236R,0707
83,259_236R,0403
83,259_236R,0402
83,259_236R,0705
84,259_237L,0402
84,259_237L,0401
85,259_237R,0402
86,259_238L,0401
87,259_238R,0402
88,259_239L,0416
88,259_239L,0401
90,259_240L,0416
90,259_240L,0401
91,259_240R,0416
92,259_241L,0416
93,259_241R,0416
94,259_242L,0416
95,259_242R,0416
96,259_243L,0416
96,259_243L,0432
97,259_243R,0416
98,259_244L,0416
98,259_244L,0432
99,259_244R,0416
0,261_215L,1807
0,261_215L,1806
1,261_215R,1807
1,261_215R,1806
2,261_216L,1806
2,261_216L,1803
3,261_216R,1807
3,261_216R,1806
3,261_216R,1803
3,261_216R,1809
4,261_217L,1803
5,261_217R,1803
6,261_218L,1803
7,261_218R,1803
8,261_219L,1803
8,261_219L,1804
9,261_219R,1803
9,261_219R,1809
10,261_220L,1803
10,261_220L,1809
10,261_220L,1804
11,261_220R,1803
11,261_220R,1809
11,261_220R,1804
11,261_220R,1606
12,261_221L,1809
12,261_221L,1804
12,261_221L,1606
12,261_221L,1605
13,261_221R,1809
13,261_221R,1606
14,261_222L,1809
14,261_222L,1606
14,261_222L,1605
15,261_222R,1606
15,261_222R,1605
16,261_223L,1606
16,261_223L,1605
17,261_223R,1606
17,261_223R,1604
18,261_224L,1606
18,261_224L,1605
18,261_224L,1604
19,261_224R,1606
19,261_224R,1604
20,261_225L,1606
20,261_225L,1605
20,261_225L,1604
21,261_225R,1606
21,261_225R,1604
22,261_226L,1606
22,261_226L,1604
23,261_226R,1606
23,261_226R,1604
24,261_227L,1604
25,261_227R,1604
26,261_228L,1604
26,261_228L,1712
26,261_228L,1705
27,261_228R,1604
27,261_228R,1705
28,261_229L,1604
28,261_229L,1712
28,261_229L,1705
29,261_229R,1705
30,261_230L,1705
31,261_230R,1705
32,261_231L,1705
33,261_231R,1705
34,261_232L,1705
35,261_232R,1705
36,261_233L,1705
36,261_233L,1706
37,261_233R,1705
37,261_233R,1706
38,261_234L,1705
38,261_234L,1706
39,261_234R,1705
39,261_234R,1706
40,261_235L,1706
41,261_235R,1706
42,261_236L,1706
43,261_236R,1706
44,261_237L,1706
44,261_237L,1701
45,261_237R,1706
45,261_237R,1701
46,261_238L,1701
47,261_238R,1701
48,261_239L,1701
49,261_239R,1701
50,261_240L,1701
51,261_240R,1701
52,261_241L,1701
52,261_241L,0904
53,261_241R,1701
53,261_241R,0904
54,261_242L,1701
54,261_242L,0904
55,261_242R,1701
55,261_242R,0904
56,261_243L,1701
56,261_243L,0904
57,261_243R,0904
98,270_072L,0431
100,270_073L,0430
100,270_073L,0431
102,270_074L,0430
102,270_074L,0431
103,270_074R,0430
104,270_075L,0108
104,270_075L,0104
104,270_075L,0430
104,270_075L,0103
104,270_075L,0431
105,270_075R,0108
105,270_075R,0430
106,270_076L,0108
106,270_076L,0106
106,270_076L,0104
106,270_076L,0103
107,270_076R,0108
107,270_076R,0104
107,270_076R,0430
108,270_077L,0106
108,270_077L,0104
109,270_077R,0107
109,270_077R,0108
109,270_077R,0106
109,270_077R,0104
110,270_078L,0106
111,270_078R,0107
111,270_078R,0106
112,270_079L,0109
112,270_079L,0106
113,270_079R,0109
113,270_079R,0107
113,270_079R,0106
114,270_080L,0109
115,270_080R,0109
115,270_080R,0107
116,270_081L,0109
117,270_081R,0109
96,272_067L,0902
97,272_067R,0902
98,272_068L,0902
99,272_068R,0902
99,272_068R,0901
100,272_069L,0902
101,272_069R,0902
102,272_070L,0902
103,272_070R,1016
103,272_070R,0902
104,272_071L,0902
105,272_071R,1016
105,272_071R,0902
106,272_072L,0902
107,272_072R,1016
107,272_072R,0902
108,272_073L,0902
109,272_073R,1016
109,272_073R,0902
110,272_074L,1017
110,272_074L,0702
110,272_074L,1016
110,272_074L,0902
111,272_074R,1017
111,272_074R,1016
111,272_074R,0902
112,272_075L,1017
112,272_075L,0702
113,272_075R,1017
113,272_075R,1016
114,272_076L,1017
114,272_076L,0702
115,272_076R,1017
115,272_076R,1016
116,272_077L,1017
116,272_077L,0702
117,272_077R,1017
117,272_077R,1016
118,272_078L,1017
119,272_078R,1017
119,272_078R,1016
120,272_079L,1023
120,272_079L,1017
121,272_079R,1022
121,272_079R,1017
121,272_079R,1016
