,old_slurm_index,slurm_index,index,files,cycle,pass,tile,version,counter
2967,5234,2967,9117,SWOT_L2_HR_PIXC_019_341_234R_20240811T231607_20240811T231618_PIC0_01.nc,19,341,234R,PIC0,1
2968,5236,2968,9119,SWOT_L2_HR_PIXC_019_341_235R_20240811T231617_20240811T231628_PIC0_01.nc,19,341,235R,PIC0,1
2969,5237,2969,9122,SWOT_L2_HR_PIXC_019_341_236L_20240811T231627_20240811T231638_PIC0_01.nc,19,341,236L,PIC0,1
2970,5239,2970,9125,SWOT_L2_HR_PIXC_019_341_237L_20240811T231637_20240811T231648_PIC0_01.nc,19,341,237L,PIC0,1
2971,5240,2971,9123,SWOT_L2_HR_PIXC_019_341_237R_20240811T231637_20240811T231648_PIC0_01.nc,19,341,237R,PIC0,1
2972,5242,2972,9124,SWOT_L2_HR_PIXC_019_341_238R_20240811T231647_20240811T231658_PIC0_01.nc,19,341,238R,PIC0,1
2973,5246,2973,9130,SWOT_L2_HR_PIXC_019_369_233R_20240812T231628_20240812T231639_PIC0_01.nc,19,369,233R,PIC0,1
2974,5247,2974,9131,SWOT_L2_HR_PIXC_019_369_234R_20240812T231638_20240812T231649_PIC0_01.nc,19,369,234R,PIC0,1
2975,5249,2975,9133,SWOT_L2_HR_PIXC_019_369_236R_20240812T231658_20240812T231709_PIC0_01.nc,19,369,236R,PIC0,1
2976,5264,2976,9148,SWOT_L2_HR_PIXC_019_492_073R_20240817T081744_20240817T081755_PIC0_01.nc,19,492,073R,PIC0,1
2977,5265,2977,9149,SWOT_L2_HR_PIXC_019_492_074R_20240817T081754_20240817T081805_PIC0_01.nc,19,492,074R,PIC0,1
2978,5266,2978,9150,SWOT_L2_HR_PIXC_019_492_075R_20240817T081804_20240817T081815_PIC0_01.nc,19,492,075R,PIC0,1
2979,5270,2979,9155,SWOT_L2_HR_PIXC_019_520_071L_20240818T081754_20240818T081805_PIC0_01.nc,19,520,071L,PIC0,1
2980,5271,2980,9154,SWOT_L2_HR_PIXC_019_520_071R_20240818T081754_20240818T081805_PIC0_01.nc,19,520,071R,PIC0,1
2981,5272,2981,9157,SWOT_L2_HR_PIXC_019_520_072L_20240818T081804_20240818T081815_PIC0_01.nc,19,520,072L,PIC0,1
2982,5273,2982,9156,SWOT_L2_HR_PIXC_019_520_072R_20240818T081804_20240818T081815_PIC0_01.nc,19,520,072R,PIC0,1
2983,5274,2983,9159,SWOT_L2_HR_PIXC_019_520_073L_20240818T081814_20240818T081825_PIC0_01.nc,19,520,073L,PIC0,1
2984,5275,2984,9158,SWOT_L2_HR_PIXC_019_520_073R_20240818T081814_20240818T081825_PIC0_01.nc,19,520,073R,PIC0,1
2985,5276,2985,9161,SWOT_L2_HR_PIXC_019_520_074L_20240818T081824_20240818T081835_PIC0_01.nc,19,520,074L,PIC0,1
2986,5277,2986,9160,SWOT_L2_HR_PIXC_019_520_074R_20240818T081824_20240818T081835_PIC0_01.nc,19,520,074R,PIC0,1
2987,5278,2987,9163,SWOT_L2_HR_PIXC_019_520_075L_20240818T081834_20240818T081845_PIC0_01.nc,19,520,075L,PIC0,1
2988,5279,2988,9162,SWOT_L2_HR_PIXC_019_520_075R_20240818T081834_20240818T081845_PIC0_01.nc,19,520,075R,PIC0,1
2989,5280,2989,9165,SWOT_L2_HR_PIXC_019_520_076L_20240818T081844_20240818T081853_PIC0_01.nc,19,520,076L,PIC0,1
2990,5281,2990,9164,SWOT_L2_HR_PIXC_019_520_076R_20240818T081844_20240818T081853_PIC0_01.nc,19,520,076R,PIC0,1
2991,5288,2991,9171,SWOT_L2_HR_PIXC_019_548_072R_20240819T081835_20240819T081846_PIC0_01.nc,19,548,072R,PIC0,1
2992,5289,2992,9174,SWOT_L2_HR_PIXC_019_548_073L_20240819T081845_20240819T081856_PIC0_01.nc,19,548,073L,PIC0,1
2993,5291,2993,9176,SWOT_L2_HR_PIXC_019_548_074L_20240819T081855_20240819T081906_PIC0_01.nc,19,548,074L,PIC0,1
2994,5292,2994,9175,SWOT_L2_HR_PIXC_019_548_074R_20240819T081855_20240819T081906_PIC0_01.nc,19,548,074R,PIC0,1
2995,5293,2995,9178,SWOT_L2_HR_PIXC_019_548_075L_20240819T081905_20240819T081916_PIC0_01.nc,19,548,075L,PIC0,1
2996,5294,2996,9177,SWOT_L2_HR_PIXC_019_548_075R_20240819T081905_20240819T081916_PIC0_01.nc,19,548,075R,PIC0,1
2997,5295,2997,9180,SWOT_L2_HR_PIXC_019_548_076L_20240819T081915_20240819T081926_PIC0_01.nc,19,548,076L,PIC0,1
2998,5296,2998,9179,SWOT_L2_HR_PIXC_019_548_076R_20240819T081915_20240819T081926_PIC0_01.nc,19,548,076R,PIC0,1
2999,5297,2999,9181,SWOT_L2_HR_PIXC_019_548_077L_20240819T081925_20240819T081936_PIC0_01.nc,19,548,077L,PIC0,1
3000,5298,3000,9182,SWOT_L2_HR_PIXC_019_548_077R_20240819T081925_20240819T081936_PIC0_01.nc,19,548,077R,PIC0,1
3001,5300,3001,9183,SWOT_L2_HR_PIXC_019_548_078R_20240819T081935_20240819T081937_PIC0_01.nc,19,548,078R,PIC0,1
3002,5304,3002,9188,SWOT_L2_HR_PIXC_019_563_234L_20240819T213728_20240819T213732_PIC0_01.nc,19,563,234L,PIC0,1
3003,5313,3003,9198,SWOT_L2_HR_PIXC_019_576_073L_20240820T081916_20240820T081927_PIC0_01.nc,19,576,073L,PIC0,1
3004,5317,3004,9202,SWOT_L2_HR_PIXC_019_576_075L_20240820T081936_20240820T081947_PIC0_01.nc,19,576,075L,PIC0,1
3005,5318,3005,9201,SWOT_L2_HR_PIXC_019_576_075R_20240820T081936_20240820T081947_PIC0_01.nc,19,576,075R,PIC0,1
3006,5319,3006,9204,SWOT_L2_HR_PIXC_019_576_076L_20240820T081946_20240820T081957_PIC0_01.nc,19,576,076L,PIC0,1
3007,5320,3007,9203,SWOT_L2_HR_PIXC_019_576_076R_20240820T081946_20240820T081957_PIC0_01.nc,19,576,076R,PIC0,1
3008,5321,3008,9206,SWOT_L2_HR_PIXC_019_576_077L_20240820T081956_20240820T082007_PIC0_01.nc,19,576,077L,PIC0,1
3009,5322,3009,9205,SWOT_L2_HR_PIXC_019_576_077R_20240820T081956_20240820T082007_PIC0_01.nc,19,576,077R,PIC0,1
3010,5323,3010,9208,SWOT_L2_HR_PIXC_019_576_078L_20240820T082006_20240820T082017_PIC0_01.nc,19,576,078L,PIC0,1
3011,5324,3011,9207,SWOT_L2_HR_PIXC_019_576_078R_20240820T082006_20240820T082017_PIC0_01.nc,19,576,078R,PIC0,1
3012,5325,3012,9210,SWOT_L2_HR_PIXC_019_576_079L_20240820T082016_20240820T082027_PIC0_01.nc,19,576,079L,PIC0,1
3013,5326,3013,9209,SWOT_L2_HR_PIXC_019_576_079R_20240820T082016_20240820T082027_PIC0_01.nc,19,576,079R,PIC0,1
3014,5327,3014,9212,SWOT_L2_HR_PIXC_019_576_080L_20240820T082026_20240820T082037_PIC0_01.nc,19,576,080L,PIC0,1
3015,5328,3015,9211,SWOT_L2_HR_PIXC_019_576_080R_20240820T082026_20240820T082037_PIC0_01.nc,19,576,080R,PIC0,1
3016,5329,3016,9214,SWOT_L2_HR_PIXC_019_576_081L_20240820T082036_20240820T082047_PIC0_01.nc,19,576,081L,PIC0,1
3017,5330,3017,9213,SWOT_L2_HR_PIXC_019_576_081R_20240820T082036_20240820T082047_PIC0_01.nc,19,576,081R,PIC0,1
3018,5331,3018,9216,SWOT_L2_HR_PIXC_019_576_082L_20240820T082046_20240820T082050_PIC0_01.nc,19,576,082L,PIC0,1
3019,5332,3019,9215,SWOT_L2_HR_PIXC_019_576_082R_20240820T082046_20240820T082050_PIC0_01.nc,19,576,082R,PIC0,1
3020,5335,3020,9220,SWOT_L2_HR_PIXC_020_007_232L_20240820T213732_20240820T213743_PIC0_01.nc,20,7,232L,PIC0,1
3021,5337,3021,9222,SWOT_L2_HR_PIXC_020_007_233L_20240820T213742_20240820T213753_PIC0_01.nc,20,7,233L,PIC0,1
3022,5338,3022,9221,SWOT_L2_HR_PIXC_020_007_233R_20240820T213742_20240820T213753_PIC0_01.nc,20,7,233R,PIC0,1
3023,5339,3023,9224,SWOT_L2_HR_PIXC_020_007_234L_20240820T213752_20240820T213803_PIC0_01.nc,20,7,234L,PIC0,1
3024,5340,3024,9223,SWOT_L2_HR_PIXC_020_007_234R_20240820T213752_20240820T213803_PIC0_01.nc,20,7,234R,PIC0,1
3025,5341,3025,9226,SWOT_L2_HR_PIXC_020_007_235L_20240820T213802_20240820T213813_PIC0_01.nc,20,7,235L,PIC0,1
3026,5342,3026,9225,SWOT_L2_HR_PIXC_020_007_235R_20240820T213802_20240820T213813_PIC0_01.nc,20,7,235R,PIC0,1
3027,5343,3027,9228,SWOT_L2_HR_PIXC_020_007_236L_20240820T213812_20240820T213823_PIC0_01.nc,20,7,236L,PIC0,1
3028,5345,3028,9230,SWOT_L2_HR_PIXC_020_007_237L_20240820T213822_20240820T213833_PIC0_01.nc,20,7,237L,PIC0,1
3029,5347,3029,9231,SWOT_L2_HR_PIXC_020_007_238L_20240820T213832_20240820T213843_PIC0_01.nc,20,7,238L,PIC0,1
3030,5349,3030,9234,SWOT_L2_HR_PIXC_020_007_239L_20240820T213842_20240820T213853_PIC0_01.nc,20,7,239L,PIC0,1
3031,5352,3031,9236,SWOT_L2_HR_PIXC_020_020_078L_20240821T082037_20240821T082048_PIC0_01.nc,20,20,078L,PIC0,1
3032,5353,3032,9237,SWOT_L2_HR_PIXC_020_020_079L_20240821T082047_20240821T082058_PIC0_01.nc,20,20,079L,PIC0,1
3033,5354,3033,9238,SWOT_L2_HR_PIXC_020_020_080L_20240821T082057_20240821T082108_PIC0_01.nc,20,20,080L,PIC0,1
3034,5355,3034,9239,SWOT_L2_HR_PIXC_020_020_081L_20240821T082107_20240821T082118_PIC0_01.nc,20,20,081L,PIC0,1
3035,5356,3035,9241,SWOT_L2_HR_PIXC_020_020_082L_20240821T082117_20240821T082128_PIC0_01.nc,20,20,082L,PIC0,1
3036,5357,3036,9240,SWOT_L2_HR_PIXC_020_020_082R_20240821T082117_20240821T082128_PIC0_01.nc,20,20,082R,PIC0,1
3037,5358,3037,9243,SWOT_L2_HR_PIXC_020_020_083L_20240821T082127_20240821T082138_PIC0_01.nc,20,20,083L,PIC0,1
3038,5359,3038,9242,SWOT_L2_HR_PIXC_020_020_083R_20240821T082127_20240821T082138_PIC0_01.nc,20,20,083R,PIC0,1
3039,5360,3039,9245,SWOT_L2_HR_PIXC_020_035_226L_20240821T213712_20240821T213713_PIC0_01.nc,20,35,226L,PIC0,1
3040,5361,3040,9244,SWOT_L2_HR_PIXC_020_035_226R_20240821T213712_20240821T213713_PIC0_01.nc,20,35,226R,PIC0,1
3041,5362,3041,9247,SWOT_L2_HR_PIXC_020_035_227L_20240821T213712_20240821T213723_PIC0_01.nc,20,35,227L,PIC0,1
3042,5363,3042,9246,SWOT_L2_HR_PIXC_020_035_227R_20240821T213712_20240821T213723_PIC0_01.nc,20,35,227R,PIC0,1
3043,5364,3043,9248,SWOT_L2_HR_PIXC_020_035_228L_20240821T213722_20240821T213733_PIC0_01.nc,20,35,228L,PIC0,1
3044,5365,3044,9249,SWOT_L2_HR_PIXC_020_035_228R_20240821T213722_20240821T213733_PIC0_01.nc,20,35,228R,PIC0,1
3045,5366,3045,9251,SWOT_L2_HR_PIXC_020_035_229L_20240821T213732_20240821T213743_PIC0_01.nc,20,35,229L,PIC0,1
3046,5367,3046,9250,SWOT_L2_HR_PIXC_020_035_229R_20240821T213732_20240821T213743_PIC0_01.nc,20,35,229R,PIC0,1
3047,5368,3047,9253,SWOT_L2_HR_PIXC_020_035_230L_20240821T213742_20240821T213753_PIC0_01.nc,20,35,230L,PIC0,1
3048,5369,3048,9252,SWOT_L2_HR_PIXC_020_035_230R_20240821T213742_20240821T213753_PIC0_01.nc,20,35,230R,PIC0,1
3049,5370,3049,9255,SWOT_L2_HR_PIXC_020_035_231L_20240821T213752_20240821T213804_PIC0_01.nc,20,35,231L,PIC0,1
3050,5371,3050,9254,SWOT_L2_HR_PIXC_020_035_231R_20240821T213752_20240821T213803_PIC0_01.nc,20,35,231R,PIC0,1
3051,5372,3051,9257,SWOT_L2_HR_PIXC_020_035_232L_20240821T213802_20240821T213814_PIC0_01.nc,20,35,232L,PIC0,1
3052,5373,3052,9256,SWOT_L2_HR_PIXC_020_035_232R_20240821T213802_20240821T213813_PIC0_01.nc,20,35,232R,PIC0,1
3053,5374,3053,9259,SWOT_L2_HR_PIXC_020_035_233L_20240821T213812_20240821T213824_PIC0_01.nc,20,35,233L,PIC0,1
3054,5375,3054,9258,SWOT_L2_HR_PIXC_020_035_233R_20240821T213812_20240821T213824_PIC0_01.nc,20,35,233R,PIC0,1
3055,5376,3055,9261,SWOT_L2_HR_PIXC_020_035_234L_20240821T213822_20240821T213834_PIC0_01.nc,20,35,234L,PIC0,1
3056,5377,3056,9260,SWOT_L2_HR_PIXC_020_035_234R_20240821T213822_20240821T213834_PIC0_01.nc,20,35,234R,PIC0,1
3057,5378,3057,9263,SWOT_L2_HR_PIXC_020_035_235L_20240821T213832_20240821T213844_PIC0_01.nc,20,35,235L,PIC0,1
3058,5379,3058,9262,SWOT_L2_HR_PIXC_020_035_235R_20240821T213832_20240821T213844_PIC0_01.nc,20,35,235R,PIC0,1
3059,5381,3059,9264,SWOT_L2_HR_PIXC_020_035_236R_20240821T213842_20240821T213854_PIC0_01.nc,20,35,236R,PIC0,1
3060,5383,3060,9267,SWOT_L2_HR_PIXC_020_035_237R_20240821T213852_20240821T213904_PIC0_01.nc,20,35,237R,PIC0,1
3061,5384,3061,9269,SWOT_L2_HR_PIXC_020_035_238L_20240821T213902_20240821T213914_PIC0_01.nc,20,35,238L,PIC0,1
3062,5385,3062,9268,SWOT_L2_HR_PIXC_020_035_238R_20240821T213902_20240821T213914_PIC0_01.nc,20,35,238R,PIC0,1
3063,5389,3063,9274,SWOT_L2_HR_PIXC_020_063_226R_20240822T213733_20240822T213744_PIC0_01.nc,20,63,226R,PIC0,1
3064,5390,3064,9273,SWOT_L2_HR_PIXC_020_063_227R_20240822T213743_20240822T213754_PIC0_01.nc,20,63,227R,PIC0,1
3065,5391,3065,9275,SWOT_L2_HR_PIXC_020_063_228R_20240822T213753_20240822T213804_PIC0_01.nc,20,63,228R,PIC0,1
3066,5392,3066,9277,SWOT_L2_HR_PIXC_020_063_229R_20240822T213803_20240822T213814_PIC0_01.nc,20,63,229R,PIC0,1
3067,5393,3067,9276,SWOT_L2_HR_PIXC_020_063_230R_20240822T213813_20240822T213824_PIC0_01.nc,20,63,230R,PIC0,1
3068,5394,3068,9278,SWOT_L2_HR_PIXC_020_063_231L_20240822T213823_20240822T213834_PIC0_01.nc,20,63,231L,PIC0,1
3069,5395,3069,9279,SWOT_L2_HR_PIXC_020_063_231R_20240822T213823_20240822T213834_PIC0_01.nc,20,63,231R,PIC0,1
3070,5396,3070,9281,SWOT_L2_HR_PIXC_020_063_232L_20240822T213833_20240822T213844_PIC0_01.nc,20,63,232L,PIC0,1
3071,5397,3071,9280,SWOT_L2_HR_PIXC_020_063_232R_20240822T213833_20240822T213844_PIC0_01.nc,20,63,232R,PIC0,1
3072,5398,3072,9283,SWOT_L2_HR_PIXC_020_063_233L_20240822T213843_20240822T213854_PIC0_01.nc,20,63,233L,PIC0,1
3073,5399,3073,9282,SWOT_L2_HR_PIXC_020_063_233R_20240822T213843_20240822T213854_PIC0_01.nc,20,63,233R,PIC0,1
3074,5400,3074,9285,SWOT_L2_HR_PIXC_020_063_234L_20240822T213853_20240822T213904_PIC0_01.nc,20,63,234L,PIC0,1
3075,5401,3075,9284,SWOT_L2_HR_PIXC_020_063_234R_20240822T213853_20240822T213904_PIC0_01.nc,20,63,234R,PIC0,1
3076,5404,3076,9289,SWOT_L2_HR_PIXC_020_063_236L_20240822T213913_20240822T213924_PIC0_01.nc,20,63,236L,PIC0,1
3077,5407,3077,9291,SWOT_L2_HR_PIXC_020_063_237R_20240822T213923_20240822T213934_PIC0_01.nc,20,63,237R,PIC0,1
3078,5422,3078,9306,SWOT_L2_HR_PIXC_020_214_071R_20240828T064011_20240828T064022_PIC0_01.nc,20,214,071R,PIC0,1
3079,5424,3079,9305,SWOT_L2_HR_PIXC_020_214_072R_20240828T064021_20240828T064032_PIC0_01.nc,20,214,072R,PIC0,1
3080,5426,3080,9309,SWOT_L2_HR_PIXC_020_214_073R_20240828T064031_20240828T064042_PIC0_01.nc,20,214,073R,PIC0,1
3081,5428,3081,9311,SWOT_L2_HR_PIXC_020_214_074R_20240828T064041_20240828T064052_PIC0_01.nc,20,214,074R,PIC0,1
3082,5430,3082,9313,SWOT_L2_HR_PIXC_020_214_075R_20240828T064051_20240828T064102_PIC0_01.nc,20,214,075R,PIC0,1
3083,5440,3083,9325,SWOT_L2_HR_PIXC_020_242_071L_20240829T064042_20240829T064053_PIC0_01.nc,20,242,071L,PIC0,1
3084,5442,3084,9327,SWOT_L2_HR_PIXC_020_242_072L_20240829T064052_20240829T064103_PIC0_01.nc,20,242,072L,PIC0,1
3085,5443,3085,9326,SWOT_L2_HR_PIXC_020_242_072R_20240829T064052_20240829T064103_PIC0_01.nc,20,242,072R,PIC0,1
3086,5444,3086,9329,SWOT_L2_HR_PIXC_020_242_073L_20240829T064102_20240829T064113_PIC0_01.nc,20,242,073L,PIC0,1
3087,5445,3087,9328,SWOT_L2_HR_PIXC_020_242_073R_20240829T064102_20240829T064113_PIC0_01.nc,20,242,073R,PIC0,1
3088,5446,3088,9331,SWOT_L2_HR_PIXC_020_242_074L_20240829T064112_20240829T064123_PIC0_01.nc,20,242,074L,PIC0,1
3089,5447,3089,9330,SWOT_L2_HR_PIXC_020_242_074R_20240829T064112_20240829T064123_PIC0_01.nc,20,242,074R,PIC0,1
3090,5448,3090,9333,SWOT_L2_HR_PIXC_020_242_075L_20240829T064122_20240829T064133_PIC0_01.nc,20,242,075L,PIC0,1
